ts,"Weather forecast for wind direction at Bornholm | 9F7P/00/00/MET-Norway/forecast/wind_direction | 128270","Weather forecast for the precipitation amount for the coming 1 hour at Bornholm | 9F7P/00/00/MET-Norway/forecast/precipitation_amount_acc | 128238","Weather forecast for the relativehumidity amount  at Bornholm | 9F7P/00/00/MET-Norway/forecast/relative_humidity_2m | 128254","Weather forecast for wind speed at Bornholm | 9F7P/00/00/MET-Norway/forecast/wind_speed | 128286","Weather forecast for the air temperature at Bornholm | 9F7P/00/00/MET-Norway/forecast/air_temperature_2m | 128190"
"2023-07-11 00:00:00",314.61758423,0,0.99500167,1.78980815,288.32406616
"2023-07-11 01:00:00",295.70343018,0,0.98821181,2.07435918,288.18890381
"2023-07-11 02:00:00",315.90625,0,0.99101961,1.99045229,287.87564087
"2023-07-11 03:00:00",296.77374268,0,0.99613094,1.85353768,287.74737549
"2023-07-11 04:00:00",314.4921875,0,0.99040878,2.12086725,288.50326538
"2023-07-11 05:00:00",315.53128052,0,0.95738834,2.07240343,289.3999939
"2023-07-11 06:00:00",324.51568604,0.00097656,0.87250274,1.96110797,290.50216675
"2023-07-11 07:00:00",326.70318604,0.00097656,0.78029358,1.98018456,291.75244141
"2023-07-11 08:00:00",296.57034302,0.00097656,0.67854774,1.82829463,293.04858398
"2023-07-11 09:00:00",280.10165405,0.00097656,0.60899782,1.91961062,294.00167847
"2023-07-11 10:00:00",264.1328125,0.00097656,0.58319485,2.29997182,294.67672729
"2023-07-11 11:00:00",244.5004425,0.00097656,0.58664316,2.60514355,294.87731934
"2023-07-11 12:00:00",237.80513,0.00097656,0.55809379,2.67174053,295.19921875
"2023-07-11 13:00:00",235.36732483,0.00097656,0.51514018,2.57094169,295.39593506
"2023-07-11 14:00:00",228.67977905,0.00097656,0.47539103,2.94198155,295.11495972
"2023-07-11 15:00:00",217.42195129,0.00097656,0.50731236,2.46464396,295.00180054
"2023-07-11 16:00:00",195.72702026,0.00097656,0.58250779,2.35925484,294.42248535
"2023-07-11 17:00:00",173.61787415,0.00097656,0.60121524,2.01595521,293.49118042
"2023-07-11 18:00:00",151.37521362,0.00097656,0.60750204,2.02858973,292.74633789
"2023-07-11 19:00:00",143.38290405,0.00097656,0.66809523,2.08562636,291.5241394
"2023-07-11 20:00:00",136.570755,0.00097656,0.78160548,2.27615237,290.2253418
"2023-07-11 21:00:00",133.44544983,0.00097656,0.85500079,2.61524749,289.62747192
"2023-07-11 22:00:00",132.02397156,0.00097656,0.8881278,2.94837952,289.4737854
"2023-07-11 23:00:00",135.63293457,0.00097656,0.88303173,3.23752618,289.62298584
"2023-07-12 00:00:00",133.03158569,0,0.86589634,3.009552,289.48266602
"2023-07-12 01:00:00",130.95370483,0,0.83983445,3.54874492,289.83462524
"2023-07-12 02:00:00",136.53933716,0,0.78673422,3.85454822,290.37054443
"2023-07-12 03:00:00",139.07043457,0,0.79186124,3.5634799,290.35403442
"2023-07-12 04:00:00",129.15634155,0,0.75656754,3.76171923,290.99163818
"2023-07-12 05:00:00",131.42199707,0,0.74480236,4.5957756,291.89239502
"2023-07-12 06:00:00",124.32817078,0,0.67010999,5.39541388,292.94232178
"2023-07-12 07:00:00",161.30479431,0.07617188,0.63054347,5.37756062,293.45462036
"2023-07-12 08:00:00",173.6171875,3.45898438,0.94325662,4.37296724,290.39526367
"2023-07-12 09:00:00",142.53927612,4.41992188,0.92000186,4.41227818,290.76760864
"2023-07-12 10:00:00",186.84402466,5.08789062,0.95416594,4.23264408,290.34490967
"2023-07-12 11:00:00",260.03125,5.11816406,0.83670354,2.0890727,292.25015259
"2023-07-12 12:00:00",250.53149414,5.11914062,0.83954155,4.97221708,292.27441406
"2023-07-12 13:00:00",255.2973175,5.12988281,0.84877294,5.40149546,291.78665161
"2023-07-12 14:00:00",254.00021362,5.13085938,0.78792071,5.24173927,292.63018799
"2023-07-12 15:00:00",260.078125,5.13183594,0.81283826,5.02199459,292.51095581
"2023-07-12 16:00:00",259.0317688,5.13183594,0.82417524,4.4767766,292.0369873
"2023-07-12 17:00:00",261.08618164,5.13183594,0.84393567,4.44572163,291.55004883
"2023-07-12 18:00:00",262.07861328,5.1328125,0.86725128,4.18565416,291.02334595
"2023-07-12 19:00:00",263.53948975,5.1328125,0.87927544,3.29234028,290.28521729
"2023-07-12 20:00:00",255.68785095,5.13085938,0.93791497,2.60943794,289.49923706
"2023-07-12 21:00:00",247.56358337,5.1328125,0.96985197,2.2922895,289.09460449
"2023-07-12 22:00:00",263.73474121,5.1328125,0.95747745,3.29352236,289.4803772
"2023-07-12 23:00:00",266.28152466,5.1328125,0.94601905,3.26054645,289.17349243
"2023-07-13 00:00:00",263.16445923,0,0.95613605,3.01354885,289.31558228
"2023-07-13 01:00:00",271.32858276,0,0.96513891,2.79052424,288.90124512
"2023-07-13 02:00:00",274.21130371,0,0.94370043,2.96026373,288.52453613
"2023-07-13 03:00:00",271.931427,0,0.92276502,2.74594092,288.08096313
"2023-07-13 04:00:00",264.82043457,0,0.93776393,2.41957879,288.26147461
"2023-07-13 05:00:00",267.91467285,0,0.82942593,3.46870208,289.32611084
"2023-07-13 06:00:00",265.10217285,0,0.79443753,3.01723409,290.00027466
"2023-07-13 07:00:00",255.82080078,0,0.73563021,3.03823042,290.96783447
"2023-07-13 08:00:00",241.25022888,0,0.70924747,3.2054069,291.80273438
"2023-07-13 09:00:00",237.68283081,0,0.66194499,3.39119339,292.50585938
"2023-07-13 10:00:00",232.00785828,0,0.63974333,3.65235376,292.931427
"2023-07-13 11:00:00",225.2749176,0,0.65758049,3.62487841,293.19467163
"2023-07-13 12:00:00",218.38345337,0,0.65252972,4.07372093,293.16964722
"2023-07-13 13:00:00",207.78184509,0,0.69743663,4.10049677,292.97683716
"2023-07-13 14:00:00",229.98524475,0,0.6552152,4.29631233,292.66973877
"2023-07-13 15:00:00",233.13305664,0,0.72729796,3.84838343,292.0402832
"2023-07-13 16:00:00",242.39167786,0,0.78256559,3.9296608,291.66598511
"2023-07-13 17:00:00",243.90817261,0,0.74914944,4.00904083,291.06295776
"2023-07-13 18:00:00",239.42189026,0,0.82185769,4.45100784,290.33914185
"2023-07-13 19:00:00",247.69659424,0,0.86348367,3.89747071,289.53604126
"2023-07-13 20:00:00",249.36079407,0,0.91461611,3.17552495,289.17388916
"2023-07-13 21:00:00",257.33596802,0,0.88373262,3.28818703,288.79147339
"2023-07-13 22:00:00",264.67230225,0,0.88063526,3.64339995,288.67178345
"2023-07-13 23:00:00",273.87548828,0,0.80348682,3.85069346,288.6541748
"2023-07-14 00:00:00",261.29019165,0,0.80222058,3.64546847,289.16018677
"2023-07-14 01:00:00",261.66448975,0,0.82661974,3.9217844,289.35983276
"2023-07-14 02:00:00",261.54699707,0.00048828,0.83089232,4.30182505,289.28579712
"2023-07-14 03:00:00",254.12001038,0.00195312,0.8729912,3.68775463,288.78323364
"2023-07-14 04:00:00",274.76025391,0.10888672,0.86125696,3.29655147,288.6010437
"2023-07-14 05:00:00",280.61795044,0.17919922,0.82715315,3.38565612,288.84646606
"2023-07-14 06:00:00",273.40625,0.19042969,0.79172218,3.03907108,289.49447632
"2023-07-14 07:00:00",277.30630493,0.19482422,0.73660767,3.00362825,290.32363892
"2023-07-14 08:00:00",280.13296509,0.20703125,0.71855628,3.08027124,290.42486572
"2023-07-14 09:00:00",270.72912598,0.20703125,0.65250075,2.94850945,291.19976807
"2023-07-14 10:00:00",259.26705933,0.20703125,0.6183207,3.12824821,291.9418335
"2023-07-14 11:00:00",250.29766846,0.20703125,0.58700925,3.48739076,292.35568237
"2023-07-14 12:00:00",250.17367554,0.20703125,0.60756254,3.84111333,292.4480896
"2023-07-14 13:00:00",250.75831604,0.20703125,0.62837547,3.50472426,292.5093689
"2023-07-14 14:00:00",257.66452026,0.20703125,0.5751223,3.23557019,292.81613159
"2023-07-14 15:00:00",250.18341064,0.20605469,0.56088614,3.10801601,292.58892822
"2023-07-14 16:00:00",249.39920044,0.20605469,0.55954307,2.68010879,292.31600952
"2023-07-14 17:00:00",233.22077942,0.20605469,0.57867759,2.19656587,291.83682251
"2023-07-14 18:00:00",214.17250061,0.20605469,0.67007816,2.13639379,290.74124146
"2023-07-14 19:00:00",200.68971252,0.20605469,0.77267873,1.17325962,289.45141602
"2023-07-14 20:00:00",181.84393311,0.20605469,0.87672871,0.75600445,287.64801025
"2023-07-14 21:00:00",163.11726379,0.20605469,0.94781971,0.72572553,286.48950195
"2023-07-14 22:00:00",115.78981781,0.20605469,0.95999646,0.69049376,286.49719238
"2023-07-14 23:00:00",142.89305115,0.20605469,0.9678396,1.72823465,286.87524414
"2023-07-15 00:00:00",134.74272156,0,0.90898681,1.95773613,287.21633911
"2023-07-15 01:00:00",137.25798035,0,0.91991186,1.64855587,287.74072266
"2023-07-15 02:00:00",144.46253967,0,0.91928631,2.24313235,288.15536499
"2023-07-15 03:00:00",136.42990112,0,0.81041515,2.48790407,288.8588562
"2023-07-15 04:00:00",129.31259155,0,0.78026402,2.78378105,289.6222229
"2023-07-15 05:00:00",131.72674561,0,0.7811799,3.19145656,290.18469238
"2023-07-15 06:00:00",132.82049561,0,0.72354722,3.36503816,291.55126953
"2023-07-15 07:00:00",140.80899048,0,0.6530056,3.58519578,293.12466431
"2023-07-15 08:00:00",145.40657043,0,0.61362195,3.58555007,294.44287109
"2023-07-15 09:00:00",143.59542847,0,0.54193532,3.76992011,295.9418335
"2023-07-15 10:00:00",138.32289124,0,0.50229234,4.16586161,296.89202881
"2023-07-15 11:00:00",135.39851379,0,0.52765208,4.38307095,296.7097168
"2023-07-15 12:00:00",136.54747009,0,0.46564013,4.75016594,298.49414062
"2023-07-15 13:00:00",133.46138,0,0.43344396,4.74401999,299.20446777
"2023-07-15 14:00:00",130.70326233,0,0.42743188,4.37634134,299.34228516
"2023-07-15 15:00:00",129.63362122,0,0.42677572,4.10235357,299.23651123
"2023-07-15 16:00:00",127.21152496,0,0.44041711,3.93274641,298.8079834
"2023-07-15 17:00:00",123.51585388,0,0.48131078,3.75006008,297.67480469
"2023-07-15 18:00:00",122.77400208,0,0.52040398,3.2903688,296.45193481
"2023-07-15 19:00:00",133.77520752,0,0.53175694,3.27386689,296.0680542
"2023-07-15 20:00:00",133.25009155,0.00390625,0.51117331,2.69535327,296.23034668
"2023-07-15 21:00:00",121.72681427,0.00390625,0.46280333,2.93429446,297.03549194
"2023-07-15 22:00:00",135.66481018,0.00390625,0.46806794,3.74996996,297.17617798
"2023-07-15 23:00:00",150.82098389,0.00390625,0.45622742,4.11335802,297.65408325
"2023-07-16 00:00:00",154.10244751,0,0.46198064,3.30800772,297.16592407
"2023-07-16 01:00:00",160.68763733,0,0.48100835,2.85266352,296.77130127
"2023-07-16 02:00:00",170.21932983,0.02197266,0.61939037,1.885952,295.05966187
"2023-07-16 03:00:00",128.08596802,0.0234375,0.60420823,1.4535619,294.93243408
"2023-07-16 04:00:00",233.72694397,0.69433594,0.90277731,1.00440681,293.47109985
"2023-07-16 05:00:00",277.19534302,1.66992188,0.8835659,4.43348169,292.96234131
"2023-07-16 06:00:00",274.50064087,2.95507812,0.95708239,2.50590563,291.25942993
"2023-07-16 07:00:00",279.74264526,3.27148438,0.87164772,5.50409174,290.70330811
"2023-07-16 08:00:00",290.13296509,3.27148438,0.75815248,3.40676689,291.03955078
"2023-07-16 09:00:00",286.23455811,3.27148438,0.63470864,3.03672957,292.92663574
"2023-07-16 10:00:00",259.80490112,3.27148438,0.58165336,3.78249598,294.41534424
"2023-07-16 11:00:00",231.14848328,3.27148438,0.60728776,3.79786229,294.85577393
"2023-07-16 12:00:00",218.59416199,3.27148438,0.64326787,4.17770004,294.99066162
"2023-07-16 13:00:00",209.29689026,3.27148438,0.64685363,4.07663918,294.98782349
"2023-07-16 14:00:00",211.28157043,3.27148438,0.69894677,2.7266233,293.54428101
"2023-07-16 15:00:00",203.76565552,3.27148438,0.67373937,2.83301878,294.88980103
"2023-07-16 16:00:00",215.68795776,3.27148438,0.62446886,2.79687405,294.66842651
"2023-07-16 17:00:00",228.99227905,3.27148438,0.57915044,2.63963532,294.25650024
"2023-07-16 18:00:00",223.20353699,3.27148438,0.63736296,2.07439303,293.45574951
"2023-07-16 19:00:00",232.86721802,3.27148438,0.71843314,1.39558113,292.20227051
"2023-07-16 20:00:00",218.19538879,3.27148438,0.79272878,0.74575365,290.66607666
"2023-07-16 21:00:00",177.32814026,3.27148438,0.8720597,0.72476041,289.45690918
"2023-07-16 22:00:00",182.85171509,3.27148438,0.9244737,0.77429432,288.7008667
"2023-07-16 23:00:00",199.88298035,3.27148438,0.92747968,0.6494301,288.78082275
"2023-07-17 00:00:00",202.58609009,0,0.954992,1.05626941,288.26956177
"2023-07-17 01:00:00",202.02352905,0,0.97031176,0.98616034,288.10595703
"2023-07-17 02:00:00",194.35165405,0,0.95822692,1.00147164,288.12670898
"2023-07-17 03:00:00",202.72743225,0,0.94264793,0.70482755,287.95617676
"2023-07-17 04:00:00",216.64950562,0,0.85716844,1.53703439,289.11123657
"2023-07-17 05:00:00",167.78974915,0,0.90077817,1.05649483,289.76846313
"2023-07-17 06:00:00",197.7822876,0,0.85819024,1.86110258,291.66061401
"2023-07-17 07:00:00",198.89094543,0.06933594,0.72072315,4.61187983,291.53091431
"2023-07-17 08:00:00",183.93009949,0.06933594,0.70526564,2.55119872,291.80685425
"2023-07-17 09:00:00",232.92974854,0.06933594,0.67279458,4.39066601,292.61352539
"2023-07-17 10:00:00",249.97706604,0.06933594,0.58955753,4.40373039,293.67056274
"2023-07-17 11:00:00",274.33627319,0.06933594,0.67168003,3.52204704,293.51348877
"2023-07-17 12:00:00",248.0052948,0.06835938,0.60234374,3.12346745,293.76351929
"2023-07-17 13:00:00",239.94569397,0.06835938,0.61047661,4.7925272,293.57138062
"2023-07-17 14:00:00",255.86738586,0.06933594,0.59315789,5.2434721,293.41738892
"2023-07-17 15:00:00",258.10339355,0.0703125,0.62414855,5.22880125,293.21237183
"2023-07-17 16:00:00",260.81256104,0.06835938,0.61496276,5.73204422,292.90316772
"2023-07-17 17:00:00",267.4536438,0.06835938,0.72586411,4.80008125,291.40527344
"2023-07-17 18:00:00",263.98471069,0.0703125,0.74203897,4.30094481,290.64294434
"2023-07-17 19:00:00",270.52355957,0.0703125,0.81357229,4.19253397,289.89788818
"2023-07-17 20:00:00",270.57128906,0.06835938,0.78320754,4.26416111,289.54727173
"2023-07-17 21:00:00",270.27365112,0.06835938,0.71652693,4.9885354,289.81866455
"2023-07-17 22:00:00",277.97741699,0.06835938,0.74216187,4.5277915,289.40341187
"2023-07-17 23:00:00",269.23654175,0.06835938,0.71993029,4.48767662,289.14981079
"2023-07-18 00:00:00",270.51605225,0,0.73772323,4.4298563,288.24868774
"2023-07-18 01:00:00",279.82904053,0,0.7428202,5.69008827,288.39083862
"2023-07-18 02:00:00",277.76773071,0,0.7126925,5.09083748,288.20022583
"2023-07-18 03:00:00",278.10998535,0,0.71254742,5.28396368,288.16275024
"2023-07-18 04:00:00",276.88287354,0,0.72962266,5.22036409,288.22171021
"2023-07-18 05:00:00",278.30502319,0,0.69379425,5.23109627,288.60906982
"2023-07-18 06:00:00",278.37527466,0,0.66940969,5.08199549,289.09814453
"2023-07-18 07:00:00",272.34420776,0,0.65849876,4.96787024,289.73654175
"2023-07-18 08:00:00",270.5007019,0,0.64766431,5.14260483,290.31314087
"2023-07-18 09:00:00",266.40646362,0,0.59392244,5.37855148,290.79367065
"2023-07-18 10:00:00",269.62521362,0,0.58870327,5.2174964,291.2428894
"2023-07-18 11:00:00",269.3671875,0,0.56178641,5.15639257,291.67147827
"2023-07-18 12:00:00",264.77377319,0,0.538715,4.86895227,292.07000732
"2023-07-18 13:00:00",258.75003052,0,0.58008146,4.98649883,292.02337646
"2023-07-18 14:00:00",256.43014526,0,0.60335118,4.92508078,291.98693848
"2023-07-18 15:00:00",256.67208862,0,0.59831572,4.94683409,291.96499634
"2023-07-18 16:00:00",253.71096802,0,0.61587858,4.64864254,291.74990845
"2023-07-18 17:00:00",254.54736328,0,0.62924522,4.22452068,291.37756348
"2023-07-18 18:00:00",255.00865173,0,0.72352964,4.22855425,290.72219849
"2023-07-18 19:00:00",256.34408569,0,0.71167403,3.12306142,290.15536499
"2023-07-18 20:00:00",247.12513733,0,0.8012284,2.10323477,289.19052124
"2023-07-18 21:00:00",244.2815094,0,0.85745716,1.97214878,288.49954224
"2023-07-18 22:00:00",249.53175354,0,0.86267543,1.95762539,288.29559326
"2023-07-18 23:00:00",273.07092285,0,0.86168367,1.47276402,288.07803345
"2023-07-19 00:00:00",270.28186035,0,0.82764292,1.64974606,287.27981567
"2023-07-19 01:00:00",284.9609375,0,0.81146866,1.17472684,287.00997925
"2023-07-19 02:00:00",298.17193604,0,0.76775193,1.44524848,287.17007446
"2023-07-19 03:00:00",287.58621216,0,0.7824614,0.98970956,287.13635254
"2023-07-19 04:00:00",288.56259155,0,0.82021183,0.99397886,287.36181641
"2023-07-19 05:00:00",293.9619751,0,0.78261423,2.26497269,287.87997437
"2023-07-19 06:00:00",292.90634155,0,0.75229383,2.25328755,288.16162109
"2023-07-19 07:00:00",276.21939087,0,0.69157857,2.63574266,288.93057251
"2023-07-19 08:00:00",270.95352173,0,0.6441083,3.21500778,289.66903687
"2023-07-19 09:00:00",270.55551147,0,0.64775467,3.25828409,289.64068604
"2023-07-19 10:00:00",267.78909302,0,0.57843381,3.68776155,290.93014526
"2023-07-19 11:00:00",268.21875,0,0.55145609,3.8980422,290.97467041
"2023-07-19 12:00:00",262.21902466,0,0.56976652,3.8347578,290.52676392
"2023-07-19 13:00:00",266.37536621,0,0.51570451,3.84481049,291.8062439
"2023-07-19 14:00:00",273.05496216,0,0.53264177,3.87792158,291.73730469
"2023-07-19 15:00:00",273.36734009,0,0.54976225,4.05757236,291.28344727
"2023-07-19 16:00:00",273.12512207,0,0.57904392,3.99929452,290.70419312
"2023-07-19 17:00:00",268.35198975,0,0.60853946,3.84508204,290.10137939
"2023-07-19 18:00:00",268.41522217,0,0.63058889,3.66764116,289.48977661
"2023-07-19 19:00:00",267.7270813,0,0.67511439,3.07797408,288.78143311
"2023-07-19 20:00:00",267.47698975,0,0.71994531,2.25511479,288.08126831
"2023-07-19 21:00:00",275.34393311,0,0.75520837,1.78082931,287.3576355
"2023-07-19 22:00:00",277.71203613,0,0.77090967,1.3131727,286.87005615
"2023-07-19 23:00:00",312.32836914,0,0.77507639,1.0306356,286.54641724
"2023-07-20 00:00:00",284.17208862,0,0.88721359,0.46550751,285.78271484
"2023-07-20 01:00:00",250.87521362,0,0.92557466,0.41809449,285.40982056
"2023-07-20 02:00:00",273.93765259,0,0.94071192,0.5095526,285.2230835
"2023-07-20 03:00:00",308.69564819,0,0.89398968,0.85352612,284.97006226
"2023-07-20 04:00:00",293.91439819,0,0.87534374,0.84483612,285.44497681
"2023-07-20 05:00:00",299.24264526,0,0.82573628,1.34961522,287.24713135
"2023-07-20 06:00:00",300.50869751,0,0.69037455,2.52215505,288.82382202
"2023-07-20 07:00:00",287.4614563,0,0.64952624,2.93624544,289.67767334
"2023-07-20 08:00:00",281.71115112,0,0.61630744,3.58681393,290.06942749
"2023-07-20 09:00:00",269.15716553,0.00097656,0.6555984,3.9515214,289.90307617
"2023-07-20 10:00:00",262.42993164,0.00097656,0.58876491,4.43321085,290.86358643
"2023-07-20 11:00:00",256.43753052,0.00097656,0.64726698,4.9107399,290.22238159
"2023-07-20 12:00:00",263.38290405,0.00097656,0.63373244,4.94845629,290.40701294
"2023-07-20 13:00:00",262.35183716,0.00097656,0.61264497,5.15145206,290.77737427
"2023-07-20 14:00:00",268.71105957,0.00097656,0.61708522,4.98911619,290.67800903
"2023-07-20 15:00:00",273.41412354,0.00195312,0.60077357,5.04131889,290.74530029
"2023-07-20 16:00:00",277.11764526,0.00195312,0.5926407,4.89160585,290.73693848
"2023-07-20 17:00:00",277.68771362,0.00195312,0.63123024,5.23108006,290.2661438
"2023-07-20 18:00:00",279.14871216,0.00195312,0.67300904,4.8502841,289.55093384
"2023-07-20 19:00:00",276.85980225,0.00195312,0.73831701,4.30450296,288.84472656
"2023-07-20 20:00:00",284.35162354,0.00195312,0.78345287,3.78498626,288.41162109
"2023-07-20 21:00:00",287.46185303,0,0.75284445,3.25804925,288.08334351
"2023-07-20 22:00:00",283.5161438,0,0.73215437,2.95508027,287.81112671
"2023-07-20 23:00:00",279.78134155,0,0.71232641,2.93639565,288.17446899
"2023-07-21 00:00:00",283.46893311,0,0.74686491,3.62087297,287.41104126
"2023-07-21 01:00:00",279.68008423,0,0.71680492,4.1189847,287.87756348
"2023-07-21 02:00:00",287.59454346,0,0.72994292,3.3324151,287.52874756
"2023-07-21 03:00:00",275.21115112,0,0.75278521,3.02637625,287.3237915
"2023-07-21 04:00:00",270.89852905,0,0.74739951,3.81610203,287.60128784
"2023-07-21 05:00:00",268.76644897,0,0.71000773,3.95414877,287.8711853
"2023-07-21 06:00:00",272.87506104,0,0.65961409,3.7540803,288.61981201
"2023-07-21 07:00:00",261.95321655,0,0.66089511,3.80791926,289.19134521
"2023-07-21 08:00:00",252.00883484,0,0.65186143,4.07445335,289.60375977
"2023-07-21 09:00:00",256.42196655,0.00292969,0.60431403,3.8916018,290.24761963
"2023-07-21 10:00:00",250.25048828,0.00292969,0.58005214,4.05139971,291.05932617
"2023-07-21 11:00:00",246.11746216,0.00292969,0.58977157,4.31364107,291.01986694
"2023-07-21 12:00:00",243.89848328,0.00292969,0.58966446,4.22148371,291.25320435
"2023-07-21 13:00:00",238.704422,0.00292969,0.5546149,4.03467178,291.77520752
"2023-07-21 14:00:00",237.265625,0.00292969,0.57680106,3.82356215,291.74084473
"2023-07-21 15:00:00",238.45333862,0.00195312,0.58432364,3.51007318,291.20217896
"2023-07-21 16:00:00",241.29689026,0.00195312,0.54773301,2.96243811,291.253479
"2023-07-21 17:00:00",233.71153259,0.00195312,0.61005014,2.58472514,290.63192749
"2023-07-21 18:00:00",222.3440094,0.00195312,0.66573,2.57755065,289.64004517
"2023-07-21 19:00:00",213.51603699,0.00195312,0.69318122,1.94046187,289.18029785
"2023-07-21 20:00:00",193.53926086,0.00195312,0.71056139,1.37235594,288.3710022
"2023-07-21 21:00:00",188.60945129,0.00390625,0.86493528,1.14607131,287.23706055
"2023-07-21 22:00:00",201.79701233,0.00390625,0.90149564,0.9237836,286.2414856
"2023-07-21 23:00:00",177.09425354,0.00390625,0.87920296,0.77083755,285.95773315
"2023-07-22 00:00:00",177.28132629,0,0.82437778,0.43670133,284.71951294
"2023-07-22 01:00:00",194.27348328,0,0.79999429,0.48959818,285.48995972
"2023-07-22 02:00:00",221.29692078,0,0.7952885,0.34662935,285.77218628
